Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4904,CA-2022-104903,10/21/2020,10/28/2020,Standard Class,CG-10145,Customer 145,Consumer,United States,Pennsylvania City,Pennsylvania,76058,East,OFF-FAS-14903,Office Supplies,Fasteners,Fasteners Model 521,298.12,6,0.0,74.44
4905,CA-2019-104904,09/24/2019,10/01/2019,Standard Class,CG-10146,Customer 146,Consumer,United States,Washington City,Washington,17970,West,TEC-PHO-14904,Technology,Phones,Phones Model 690,1378.79,6,0.2,47.5
4906,CA-2020-104905,10/12/2022,10/13/2022,Standard Class,CG-10147,Customer 147,Consumer,United States,Minnesota City,Minnesota,70114,Central,OFF-ART-14905,Office Supplies,Art,Art Model 412,338.53,5,0.0,83.1
4907,CA-2021-104906,05/02/2022,05/03/2022,Second Class,CG-10148,Customer 148,Corporate,United States,Arizona City,Arizona,46726,West,OFF-STO-14906,Office Supplies,Storage,Storage Model 626,54.64,1,0.1,8.17
4908,CA-2022-104907,11/16/2019,11/19/2019,Same Day,CG-10149,Customer 149,Consumer,United States,Nevada City,Nevada,78843,West,OFF-STO-14907,Office Supplies,Storage,Storage Model 497,302.38,6,0.6,-45.6
4909,CA-2019-104908,06/14/2021,06/16/2021,Standard Class,CG-10150,Customer 150,Corporate,United States,Oklahoma City,Oklahoma,27022,South,FUR-CHA-14908,Furniture,Chairs,Chairs Model 302,428.59,2,0.8,-149.35
4910,CA-2020-104909,09/15/2020,09/17/2020,Standard Class,CG-10151,Customer 151,Home Office,United States,Utah City,Utah,20636,West,TEC-PHO-14909,Technology,Phones,Phones Model 685,16.17,2,0.8,-6.15
4911,CA-2021-104910,10/20/2020,10/26/2020,Standard Class,CG-10152,Customer 152,Consumer,United States,Indiana City,Indiana,39589,Central,OFF-PAP-14910,Office Supplies,Paper,Paper Model 721,87.8,2,0.1,11.92
4912,CA-2022-104911,05/05/2021,05/07/2021,Second Class,CG-10153,Customer 153,Home Office,United States,Arkansas City,Arkansas,45564,South,TEC-COP-14911,Technology,Copiers,Copiers Model 360,243.06,5,0.15,6.66
4913,CA-2019-104912,10/20/2021,10/25/2021,Standard Class,CG-10154,Customer 154,Corporate,United States,Oregon City,Oregon,83902,West,FUR-BOO-14912,Furniture,Bookcases,Bookcases Model 241,132.08,1,0.3,-16.1
4914,CA-2020-104913,01/25/2022,01/26/2022,First Class,CG-10155,Customer 155,Home Office,United States,Virginia City,Virginia,25029,East,TEC-ACC-14913,Technology,Accessories,Accessories Model 581,443.86,2,0.8,-154.95
4915,CA-2021-104914,01/10/2020,01/17/2020,Standard Class,CG-10156,Customer 156,Corporate,United States,Oregon City,Oregon,98191,West,FUR-CHA-14914,Furniture,Chairs,Chairs Model 270,1055.44,9,0.5,-255.62
4916,CA-2022-104915,07/15/2019,07/16/2019,Standard Class,CG-10157,Customer 157,Consumer,United States,Michigan City,Michigan,29657,Central,FUR-BOO-14915,Furniture,Bookcases,Bookcases Model 720,993.22,6,0.0,46.68
4917,CA-2019-104916,04/08/2022,04/11/2022,Same Day,CG-10158,Customer 158,Consumer,United States,Nevada City,Nevada,84789,West,OFF-ENV-14916,Office Supplies,Envelopes,Envelopes Model 541,182.94,4,0.8,-54.89
4918,CA-2020-104917,10/29/2020,11/03/2020,Standard Class,CG-10159,Customer 159,Consumer,United States,Tennessee City,Tennessee,34541,South,OFF-BIN-14917,Office Supplies,Binders,Binders Model 571,444.1,7,0.0,99.41
4919,CA-2021-104918,10/04/2020,10/07/2020,Standard Class,CG-10160,Customer 160,Consumer,United States,Utah City,Utah,43120,West,OFF-STO-14918,Office Supplies,Storage,Storage Model 368,33.4,5,0.15,4.62
4920,CA-2022-104919,02/26/2020,02/27/2020,Standard Class,CG-10161,Customer 161,Corporate,United States,Illinois City,Illinois,45409,Central,OFF-ENV-14919,Office Supplies,Envelopes,Envelopes Model 277,155.37,2,0.6,-22.63
4921,CA-2019-104920,05/01/2020,05/03/2020,Standard Class,CG-10162,Customer 162,Corporate,United States,Washington City,Washington,51022,West,TEC-PHO-14920,Technology,Phones,Phones Model 114,1545.77,1,0.5,-214.33
4922,CA-2020-104921,10/21/2019,10/28/2019,Standard Class,CG-10163,Customer 163,Consumer,United States,Colorado City,Colorado,28593,West,FUR-FUR-14921,Furniture,Furnishings,Furnishings Model 526,328.01,3,0.3,-19.44
4923,CA-2021-104922,10/26/2019,10/27/2019,Standard Class,CG-10164,Customer 164,Consumer,United States,Alabama City,Alabama,20309,South,OFF-LAB-14922,Office Supplies,Labels,Labels Model 284,170.17,7,0.8,-50.06
4924,CA-2022-104923,01/04/2020,01/10/2020,Standard Class,CG-10165,Customer 165,Consumer,United States,Washington City,Washington,61354,West,OFF-ENV-14923,Office Supplies,Envelopes,Envelopes Model 235,154.62,6,0.15,16.69
4925,CA-2019-104924,04/06/2019,04/07/2019,Standard Class,CG-10166,Customer 166,Consumer,United States,Ohio City,Ohio,82883,East,OFF-ART-14924,Office Supplies,Art,Art Model 323,29.2,2,0.5,-2.94
4926,CA-2020-104925,07/05/2020,07/09/2020,Second Class,CG-10167,Customer 167,Corporate,United States,New York City,New York,96646,East,OFF-STO-14925,Office Supplies,Storage,Storage Model 874,1099.74,8,0.7,-268.1
4927,CA-2021-104926,02/26/2019,02/27/2019,Standard Class,CG-10168,Customer 168,Consumer,United States,Louisiana City,Louisiana,26455,South,FUR-TAB-14926,Furniture,Tables,Tables Model 633,2328.71,7,0.2,-169.01
4928,CA-2022-104927,07/01/2020,07/05/2020,Standard Class,CG-10169,Customer 169,Corporate,United States,Kentucky City,Kentucky,60429,South,TEC-COP-14927,Technology,Copiers,Copiers Model 770,215.51,1,0.2,23.24
4929,CA-2019-104928,03/09/2019,03/14/2019,Standard Class,CG-10170,Customer 170,Corporate,United States,California City,California,98253,West,OFF-ENV-14928,Office Supplies,Envelopes,Envelopes Model 111,304.73,1,0.3,17.95
4930,CA-2020-104929,03/10/2019,03/17/2019,Second Class,CG-10171,Customer 171,Consumer,United States,Minnesota City,Minnesota,30360,Central,OFF-BIN-14929,Office Supplies,Binders,Binders Model 597,115.88,2,0.0,24.98
4931,CA-2021-104930,12/02/2020,12/05/2020,Second Class,CG-10172,Customer 172,Consumer,United States,Virginia City,Virginia,82669,East,OFF-FAS-14930,Office Supplies,Fasteners,Fasteners Model 514,320.79,6,0.3,17.0
4932,CA-2022-104931,05/02/2019,05/08/2019,Second Class,CG-10173,Customer 173,Consumer,United States,Arizona City,Arizona,60855,West,TEC-PHO-14931,Technology,Phones,Phones Model 437,408.17,4,0.2,2.58
4933,CA-2019-104932,08/30/2021,09/06/2021,First Class,CG-10174,Customer 174,Consumer,United States,Kentucky City,Kentucky,55058,South,FUR-TAB-14932,Furniture,Tables,Tables Model 575,2460.45,6,0.15,-66.29
4934,CA-2020-104933,11/19/2022,11/20/2022,Second Class,CG-10175,Customer 175,Home Office,United States,Arizona City,Arizona,83992,West,OFF-FAS-14933,Office Supplies,Fasteners,Fasteners Model 542,72.37,2,0.6,-10.05
4935,CA-2021-104934,02/20/2022,02/21/2022,Second Class,CG-10176,Customer 176,Consumer,United States,Washington City,Washington,14294,West,FUR-BOO-14934,Furniture,Bookcases,Bookcases Model 241,1132.71,5,0.3,-103.44
4936,CA-2022-104935,01/22/2020,01/29/2020,Standard Class,CG-10177,Customer 177,Consumer,United States,Ohio City,Ohio,82237,East,TEC-PHO-14935,Technology,Phones,Phones Model 316,133.78,2,0.4,-12.59
4937,CA-2019-104936,10/28/2020,10/30/2020,Second Class,CG-10178,Customer 178,Consumer,United States,Oregon City,Oregon,15593,West,FUR-CHA-14936,Furniture,Chairs,Chairs Model 759,2765.55,6,0.2,-118.53
4938,CA-2020-104937,01/30/2022,02/05/2022,Standard Class,CG-10179,Customer 179,Consumer,United States,Colorado City,Colorado,90285,West,OFF-STO-14937,Office Supplies,Storage,Storage Model 651,96.32,2,0.4,-4.67
4939,CA-2021-104938,04/09/2021,04/13/2021,Second Class,CG-10180,Customer 180,Consumer,United States,Louisiana City,Louisiana,17736,South,OFF-STO-14938,Office Supplies,Storage,Storage Model 732,214.1,4,0.0,42.94
4940,CA-2022-104939,07/14/2022,07/18/2022,Standard Class,CG-10181,Customer 181,Corporate,United States,California City,California,76801,West,OFF-ENV-14939,Office Supplies,Envelopes,Envelopes Model 505,36.31,3,0.0,8.24
4941,CA-2019-104940,09/14/2021,09/17/2021,Second Class,CG-10182,Customer 182,Consumer,United States,Georgia City,Georgia,59750,East,TEC-ACC-14940,Technology,Accessories,Accessories Model 644,134.84,2,0.3,-1.49
4942,CA-2020-104941,02/04/2019,02/07/2019,Standard Class,CG-10183,Customer 183,Home Office,United States,Missouri City,Missouri,24287,Central,TEC-MAC-14941,Technology,Machines,Machines Model 335,52.57,1,0.2,5.93
4943,CA-2021-104942,10/20/2022,10/22/2022,Second Class,CG-10184,Customer 184,Home Office,United States,Washington City,Washington,53839,West,TEC-PHO-14942,Technology,Phones,Phones Model 498,2078.76,3,0.0,335.9
4944,CA-2022-104943,09/21/2022,09/28/2022,Standard Class,CG-10185,Customer 185,Consumer,United States,Pennsylvania City,Pennsylvania,54294,East,TEC-COP-14943,Technology,Copiers,Copiers Model 794,77.2,1,0.6,-16.18
4945,CA-2019-104944,02/01/2020,02/08/2020,Standard Class,CG-10186,Customer 186,Consumer,United States,Missouri City,Missouri,47957,Central,OFF-LAB-14944,Office Supplies,Labels,Labels Model 680,84.71,2,0.4,-6.67
4946,CA-2020-104945,12/21/2019,12/23/2019,Standard Class,CG-10187,Customer 187,Consumer,United States,Virginia City,Virginia,33127,East,TEC-ACC-14945,Technology,Accessories,Accessories Model 495,1437.31,7,0.2,43.87
4947,CA-2021-104946,10/17/2021,10/19/2021,Standard Class,CG-10188,Customer 188,Home Office,United States,New York City,New York,91369,East,OFF-LAB-14946,Office Supplies,Labels,Labels Model 288,551.34,10,0.2,70.37
4948,CA-2022-104947,02/06/2022,02/09/2022,Second Class,CG-10189,Customer 189,Consumer,United States,Florida City,Florida,57202,East,TEC-COP-14947,Technology,Copiers,Copiers Model 940,528.39,1,0.1,60.68
4949,CA-2019-104948,03/16/2020,03/18/2020,Second Class,CG-10190,Customer 190,Corporate,United States,New York City,New York,58211,East,OFF-STO-14948,Office Supplies,Storage,Storage Model 612,878.93,8,0.0,229.71
4950,CA-2020-104949,03/24/2020,03/26/2020,Standard Class,CG-10191,Customer 191,Consumer,United States,Arkansas City,Arkansas,51851,South,FUR-FUR-14949,Furniture,Furnishings,Furnishings Model 430,387.53,6,0.4,-76.4
4951,CA-2021-104950,07/18/2020,07/24/2020,Second Class,CG-10192,Customer 192,Corporate,United States,Alabama City,Alabama,99834,South,FUR-TAB-14950,Furniture,Tables,Tables Model 353,565.66,4,0.15,-2.49
4952,CA-2022-104951,10/26/2021,10/27/2021,Standard Class,CG-10193,Customer 193,Corporate,United States,North Carolina City,North Carolina,97234,East,FUR-TAB-14951,Furniture,Tables,Tables Model 359,89.4,1,0.2,-5.1
4953,CA-2019-104952,05/25/2022,06/01/2022,Standard Class,CG-10194,Customer 194,Consumer,United States,Illinois City,Illinois,25467,Central,OFF-ENV-14952,Office Supplies,Envelopes,Envelopes Model 774,119.7,2,0.3,2.97
4954,CA-2020-104953,04/05/2022,04/10/2022,Standard Class,CG-10195,Customer 195,Consumer,United States,Colorado City,Colorado,72137,West,OFF-FAS-14953,Office Supplies,Fasteners,Fasteners Model 381,296.6,3,0.0,62.13
4955,CA-2021-104954,02/11/2020,02/16/2020,Standard Class,CG-10196,Customer 196,Consumer,United States,Arkansas City,Arkansas,45887,South,FUR-FUR-14954,Furniture,Furnishings,Furnishings Model 421,308.21,1,0.7,-135.18
4956,CA-2022-104955,10/19/2019,10/24/2019,Standard Class,CG-10197,Customer 197,Consumer,United States,Tennessee City,Tennessee,95267,South,OFF-ART-14955,Office Supplies,Art,Art Model 517,74.93,3,0.15,14.26
4957,CA-2019-104956,11/11/2019,11/16/2019,Standard Class,CG-10198,Customer 198,Corporate,United States,Illinois City,Illinois,93657,Central,OFF-ENV-14956,Office Supplies,Envelopes,Envelopes Model 350,44.59,2,0.4,-3.02
4958,CA-2020-104957,12/04/2020,12/05/2020,Standard Class,CG-10199,Customer 199,Consumer,United States,Georgia City,Georgia,15083,East,FUR-FUR-14957,Furniture,Furnishings,Furnishings Model 554,154.22,1,0.2,-17.22
4959,CA-2021-104958,03/19/2021,03/21/2021,Second Class,CG-10200,Customer 200,Consumer,United States,Utah City,Utah,19953,West,FUR-CHA-14958,Furniture,Chairs,Chairs Model 468,179.68,2,0.4,-45.95
4960,CA-2022-104959,04/24/2019,04/25/2019,Standard Class,CG-10201,Customer 201,Home Office,United States,Florida City,Florida,91823,East,OFF-ENV-14959,Office Supplies,Envelopes,Envelopes Model 384,127.3,5,0.0,28.52
4961,CA-2019-104960,03/28/2022,04/04/2022,First Class,CG-10202,Customer 202,Consumer,United States,Tennessee City,Tennessee,13181,South,FUR-TAB-14960,Furniture,Tables,Tables Model 875,1457.8,3,0.2,-63.5
4962,CA-2020-104961,06/27/2020,07/01/2020,First Class,CG-10203,Customer 203,Corporate,United States,Arizona City,Arizona,79368,West,TEC-COP-14961,Technology,Copiers,Copiers Model 122,1718.94,7,0.2,97.39
4963,CA-2021-104962,01/30/2022,01/31/2022,First Class,CG-10204,Customer 204,Consumer,United States,Pennsylvania City,Pennsylvania,80409,East,OFF-BIN-14962,Office Supplies,Binders,Binders Model 104,19.69,1,0.2,2.01
4964,CA-2022-104963,05/16/2019,05/23/2019,Second Class,CG-10205,Customer 205,Consumer,United States,Oklahoma City,Oklahoma,73651,South,FUR-TAB-14963,Furniture,Tables,Tables Model 384,499.8,2,0.4,-128.55
4965,CA-2019-104964,02/15/2022,02/21/2022,Second Class,CG-10206,Customer 206,Corporate,United States,Arizona City,Arizona,31447,West,FUR-FUR-14964,Furniture,Furnishings,Furnishings Model 658,354.55,3,0.0,24.24
4966,CA-2020-104965,03/14/2020,03/20/2020,Standard Class,CG-10207,Customer 207,Consumer,United States,Mississippi City,Mississippi,19031,South,OFF-FAS-14965,Office Supplies,Fasteners,Fasteners Model 648,181.26,6,0.0,28.32
4967,CA-2021-104966,12/19/2019,12/26/2019,First Class,CG-10208,Customer 208,Consumer,United States,North Carolina City,North Carolina,59278,East,OFF-LAB-14966,Office Supplies,Labels,Labels Model 400,145.31,3,0.0,27.68
4968,CA-2022-104967,11/25/2020,11/28/2020,First Class,CG-10209,Customer 209,Corporate,United States,Minnesota City,Minnesota,66370,Central,FUR-TAB-14967,Furniture,Tables,Tables Model 328,605.67,6,0.4,-117.76
4969,CA-2019-104968,04/14/2021,04/15/2021,Standard Class,CG-10210,Customer 210,Consumer,United States,Missouri City,Missouri,68260,Central,TEC-MAC-14968,Technology,Machines,Machines Model 754,2009.67,1,0.0,353.35
4970,CA-2020-104969,07/22/2019,07/29/2019,Standard Class,CG-10211,Customer 211,Consumer,United States,Tennessee City,Tennessee,13868,South,FUR-BOO-14969,Furniture,Bookcases,Bookcases Model 349,456.07,2,0.0,57.05
4971,CA-2021-104970,08/10/2019,08/11/2019,Standard Class,CG-10212,Customer 212,Consumer,United States,Virginia City,Virginia,46686,East,OFF-LAB-14970,Office Supplies,Labels,Labels Model 270,213.66,3,0.15,17.12
4972,CA-2022-104971,01/26/2022,01/30/2022,Standard Class,CG-10213,Customer 213,Consumer,United States,Nevada City,Nevada,39672,West,FUR-TAB-14971,Furniture,Tables,Tables Model 857,529.3,5,0.2,-36.58
4973,CA-2019-104972,05/12/2021,05/16/2021,Standard Class,CG-10214,Customer 214,Consumer,United States,New York City,New York,38386,East,OFF-LAB-14972,Office Supplies,Labels,Labels Model 446,282.45,4,0.2,27.55
4974,CA-2020-104973,06/18/2021,06/20/2021,Standard Class,CG-10215,Customer 215,Consumer,United States,Washington City,Washington,55713,West,FUR-TAB-14973,Furniture,Tables,Tables Model 473,2289.14,8,0.15,208.84
4975,CA-2021-104974,08/19/2021,08/20/2021,Second Class,CG-10216,Customer 216,Corporate,United States,Washington City,Washington,33084,West,OFF-ART-14974,Office Supplies,Art,Art Model 360,151.4,4,0.3,3.37
4976,CA-2022-104975,03/28/2019,03/29/2019,First Class,CG-10217,Customer 217,Consumer,United States,Pennsylvania City,Pennsylvania,35068,East,OFF-ART-14975,Office Supplies,Art,Art Model 777,858.17,8,0.0,274.88
4977,CA-2019-104976,03/06/2022,03/10/2022,Standard Class,CG-10218,Customer 218,Consumer,United States,Louisiana City,Louisiana,70397,South,FUR-FUR-14976,Furniture,Furnishings,Furnishings Model 415,537.32,5,0.5,-86.21
4978,CA-2020-104977,01/10/2020,01/17/2020,Standard Class,CG-10219,Customer 219,Consumer,United States,Georgia City,Georgia,80560,East,FUR-BOO-14977,Furniture,Bookcases,Bookcases Model 584,1242.89,5,0.4,-197.51
4979,CA-2021-104978,11/11/2022,11/12/2022,First Class,CG-10220,Customer 220,Corporate,United States,Illinois City,Illinois,59350,Central,OFF-FAS-14978,Office Supplies,Fasteners,Fasteners Model 182,74.4,3,0.1,10.51
4980,CA-2022-104979,12/13/2019,12/20/2019,Standard Class,CG-10221,Customer 221,Home Office,United States,North Carolina City,North Carolina,65071,East,OFF-BIN-14979,Office Supplies,Binders,Binders Model 339,549.38,8,0.0,134.35
4981,CA-2019-104980,07/03/2020,07/10/2020,Second Class,CG-10222,Customer 222,Consumer,United States,Colorado City,Colorado,29603,West,OFF-BIN-14980,Office Supplies,Binders,Binders Model 654,83.87,1,0.0,21.8
4982,CA-2020-104981,07/27/2020,07/29/2020,First Class,CG-10223,Customer 223,Corporate,United States,California City,California,84596,West,OFF-FAS-14981,Office Supplies,Fasteners,Fasteners Model 630,56.11,1,0.8,-16.02
4983,CA-2021-104982,10/25/2019,10/29/2019,Same Day,CG-10224,Customer 224,Consumer,United States,Utah City,Utah,49553,West,OFF-FAS-14982,Office Supplies,Fasteners,Fasteners Model 757,270.0,4,0.6,-29.97
4984,CA-2022-104983,07/09/2020,07/13/2020,Standard Class,CG-10225,Customer 225,Home Office,United States,Arizona City,Arizona,89916,West,OFF-BIN-14983,Office Supplies,Binders,Binders Model 101,127.13,1,0.6,-17.16
4985,CA-2019-104984,08/09/2022,08/16/2022,Standard Class,CG-10226,Customer 226,Corporate,United States,Florida City,Florida,86377,East,TEC-ACC-14984,Technology,Accessories,Accessories Model 715,308.93,1,0.4,-34.87
4986,CA-2020-104985,12/16/2020,12/21/2020,Standard Class,CG-10227,Customer 227,Consumer,United States,Missouri City,Missouri,91386,Central,FUR-FUR-14985,Furniture,Furnishings,Furnishings Model 132,147.72,1,0.6,-47.74
4987,CA-2021-104986,11/18/2019,11/21/2019,Standard Class,CG-10228,Customer 228,Consumer,United States,Arizona City,Arizona,58961,West,TEC-COP-14986,Technology,Copiers,Copiers Model 809,914.96,4,0.0,150.21
4988,CA-2022-104987,05/21/2020,05/25/2020,Standard Class,CG-10229,Customer 229,Corporate,United States,Colorado City,Colorado,22083,West,OFF-STO-14987,Office Supplies,Storage,Storage Model 378,59.47,2,0.1,8.28
4989,CA-2019-104988,05/25/2021,05/29/2021,First Class,CG-10230,Customer 230,Consumer,United States,Nevada City,Nevada,67852,West,FUR-CHA-14988,Furniture,Chairs,Chairs Model 940,789.3,1,0.3,-92.44
4990,CA-2020-104989,10/26/2020,10/29/2020,Standard Class,CG-10231,Customer 231,Home Office,United States,Missouri City,Missouri,73764,Central,TEC-COP-14989,Technology,Copiers,Copiers Model 861,22.6,1,0.4,-1.87
4991,CA-2021-104990,02/03/2020,02/08/2020,Second Class,CG-10232,Customer 232,Consumer,United States,California City,California,31514,West,TEC-COP-14990,Technology,Copiers,Copiers Model 163,1823.46,2,0.15,238.88
4992,CA-2022-104991,10/04/2020,10/07/2020,Standard Class,CG-10233,Customer 233,Consumer,United States,Georgia City,Georgia,80906,East,OFF-STO-14991,Office Supplies,Storage,Storage Model 395,398.75,5,0.1,20.86
4993,CA-2019-104992,02/06/2021,02/13/2021,Standard Class,CG-10234,Customer 234,Corporate,United States,New York City,New York,43761,East,FUR-TAB-14992,Furniture,Tables,Tables Model 672,885.3,5,0.7,-356.0
4994,CA-2020-104993,06/14/2020,06/20/2020,First Class,CG-10235,Customer 235,Corporate,United States,Indiana City,Indiana,69162,Central,FUR-CHA-14993,Furniture,Chairs,Chairs Model 554,65.9,1,0.1,1.83
4995,CA-2021-104994,05/19/2020,05/23/2020,First Class,CG-10236,Customer 236,Consumer,United States,North Carolina City,North Carolina,34867,East,OFF-FAS-14994,Office Supplies,Fasteners,Fasteners Model 509,123.59,4,0.2,16.75
4996,CA-2022-104995,12/10/2022,12/16/2022,Standard Class,CG-10237,Customer 237,Corporate,United States,Michigan City,Michigan,23181,Central,FUR-BOO-14995,Furniture,Bookcases,Bookcases Model 503,3787.89,6,0.15,-54.88
